Filename,Generated,HAcceptor,HDonor,Lipinski,Lipinski_violation_rule1,Lipinski_violation_rule2,Lipinski_violation_rule3,Lipinski_violation_rule4,Lipinski_violation_rule5,Lipinski_violation_rule6,LogP,Method,QED,QVinaScoreG2019S7LI3,QVinaScoreG2019S8TZC,QVinaScorewild_type8TXZ,RotatableBonds,SA,Smile,TPSA,Weight,FilenameCount,BBBprob
G2019S_8TZC_size34_145_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,0.0752899999999997,optimized100,0.3108664134729432,-7.1,-8.1,-7.6,9.0,0.26,[C][C]1[C]([C]([O])[N][C]C([N])=[N])[C](C#[C])[C](c2[c][c][c]c(F)[c]2)ON1[C]/[C]=[C]\[C]C1=[C][C][C][C][C]1[O],110.97,434.99544308,3,
G2019S_7LI3_size27_2_16_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,-0.3252700000000003,generated,0.7088416068824938,-7.1,-8.1,-7.5,6.0,0.3,[C][C]([C][C][C][N])[C]1[C][C][C]([C]2[C]=NC(=O)[C]2[C]2Oc3[c][c][c][c]c3[C]2[N])[N]1,97.36,340.00212524,3,
G2019S_7LI3_size31_2_41_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.3493699999999999,generated,0.3776648448987715,-7.1,-8.1,-7.5,9.0,0.26,[O][C]1[C][C](OSC2=[C]C3=[C][C]=[C][C]([N][C]=S)C3=C2[N]C2([O])[C][C]2)[C@]([O])([C]C([O])=O)[C]=[C]1,134.1,439.9197777199999,3,
G2019S_8TZC_size55_3_47_out.sdf,True,5.0,0.0,4.0,False,True,True,True,False,True,1.7945100000000025,optimized100,0.22280661939883,-7.1,-8.1,-7.3,18.0,0.12,[C]O[C][N]C(=O)[C]c1[c][c][c][c]c1[C][N][C]([C]Oc1[c][c][c]c([C][C][C][C][N][C]2[C](F)[C]3C4([C][C][C]4)[C][C]4O[C]2[C@@]3([C])[C][C]4[C])[c]1)[C]1[C][C]N([C]2[C][C]2)[C][C]1,90.3,690.9903577,3,
G2019S_7LI3_size41_0_out.sdf,True,6.0,0.0,3.0,False,True,True,True,False,False,0.1550600000000006,generated,0.2603509591011045,-7.1,-8.1,-7.2,11.0,0.24,[C][C].[C][C]([C]O[P][O])[C]1O[C@@]([C])([C]2[C][C][C](O[C]3[C][C][C]([C][C](C#[C])C(=O)[N]C(=O)[C][O])[C]([O])[C]3[O])[C]2[C])[C]C1=O,172.6,552.9259818299998,3,
G2019S_7LI3_size55_2_26_out.sdf,True,10.0,0.0,3.0,False,True,True,True,False,False,1.2901699999999998,generated,0.334365824387287,-7.1,-8.1,-6.5,11.0,0.43,[C][C]1[C]=[C]C2=C1[C][C]1[C][C]C(=O)[C][C]1[C]2[C][C]([O])[C][C]C1=N[C]2C(=N1)N=[C]c1[c]c(O[C]3[C][C][C]([C]4[C][N][C]([N])S4)N3[C][C]N3[C][C]=C(C#N)[C]=[C]3)[c]nc12,162.84,709.9844808600002,3,
G2019S_8TZC_size38_3_25_out.sdf,True,7.0,0.0,5.0,True,True,True,True,True,False,0.2232099999999997,generated,0.4911701454489269,-7.1,-8.1,-6.0,6.0,0.32,[C]OC1=C2[C](OC3=C2[C][C]=NC([N])=C3[C]=[C])N([C][C]2[C][C](C#N)[C]C(=O)[C]2[C])[C]([O])[C]1/[C]=N\C(=O)[C]1[C][C]1,146.55,485.9899431,3,
G2019S_7LI3_size37_218_out.sdf,True,8.0,0.0,5.0,False,True,True,True,True,True,1.24091,optimized50,0.49464904386154,-7.1,-8.1,-4.9,7.0,0.3,[N][C]N([C][C][O])[C][C]1[C]O[C]O[C]2[C]3[C]4[C](ON13)[C](OC(F)(F)F)[C][N]N4[C][C]N2c1[c][c][c]c(Cl)[c]1,106.18000000000002,519.9570794399999,3,
G2019S_7LI3_size33_2_4_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,1.1948299999999998,generated,0.4526860788889467,-7.0,-8.1,-7.8,8.0,0.27,[C][C]O[C]1[C][C]2[C][C@]1([C][C]([C])SC(=O)[N]c1[c][c]c([N]C([C])=[N])c3[c]n[c]nc13)[C][C]2[C][O],122.48,437.97218486,3,
G2019S_7LI3_size34_234_out.sdf,True,4.0,0.0,5.0,True,True,True,True,False,True,1.5648300000000008,optimized50,0.3626081246369803,-7.0,-8.1,-7.8,11.0,0.26,[C][C][C]([C][O])[C][C][C]1[C][C][C][C]2[C](O[C][C]([O])[C]([O])[C][C]3[C]O3)[C]3[C][C][C][C][C]3[C]3OO[C]1[C]23,99.92000000000002,435.96440234,3,
G2019S_8TZC_size25_9_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,-1.82491,generated,0.5864967707862584,-7.0,-8.1,-7.6,5.0,0.31,[C][C@@]1([O])[C][C][C]([C]([N])c2n[c]n[c]c2F)[C][C]([C][N]C(=O)[C][N])C1=O,138.52,328.99851708,3,
G2019S_7LI3_size35_32_out.sdf,True,3.0,0.0,5.0,True,True,True,True,True,False,0.8383200000000001,generated,0.4712104650159163,-7.0,-8.1,-7.4,10.0,0.26,[C][C]1[C][C]O[C]([C@@]([C])([C][C][C]c2[c]nc([N])c(C(=O)[N][O])[c]2)[C]([O])[C]([C]2[C]([C])[C]2[O])C([O])(F)F)[C]1,155.19,463.97551616,3,
G2019S_7LI3_size42_2_14_out.sdf,True,8.0,0.0,3.0,False,True,True,True,False,False,0.0388899999999999,generated,0.1244088987015297,-7.0,-8.1,-7.2,16.0,0.24,[C][C][C][C]1[C][C]=C([O])[C](/C(=N\[O])C2=[C]N=[C][C]3[C]=C([C][C]c4[c]nn[c]c4[C][C][C][N]O[C]N([C])[C]C([O])=O)[C]=C32)O1,163.07,539.9879317200001,3,
G2019S_8TZC_size48_2_13_out.sdf,True,5.0,0.0,4.0,False,True,True,True,False,True,1.5089900000000005,generated,0.3319298310007675,-7.0,-8.1,-6.8,12.0,0.29,[C]O[C][C]1[C]([C]N2C(=O)c3[c][c][c][c]c32)[C][C]([C])[C]1[C]([O])[C]1[C][C]N(/C(=[C]\[C]([C])c2[c][c][c]c(Cl)[c]2)[N][C]2[C][N]N([C]3[C]([O])N3[C])[C]2)[C]1,107.03000000000002,626.9669551600001,3,
G2019S_7LI3_size33_0_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,-0.6707200000000003,generated,0.3761656465947183,-7.0,-8.1,-6.6,8.0,0.31,[N]C(=O)[C][C]1[C][C][C]2[C]1[C][C]1[C]3[C](OOOC(=O)[C][C]4[C][C][C][C][C]4)[C][C][C](C([N])=O)[C]3[C]21,123.50000000000004,423.9756357199999,3,
G2019S_7LI3_size43_18_out.sdf,True,7.0,0.0,3.0,False,True,True,True,False,False,0.0645399999999998,generated,0.170646214232812,-7.0,-8.1,-6.4,13.0,0.3,[C][C][C@@]1([N][C][C][C][C][C][C][C]OC2=N[C]([C][C]N3[C][C][C]4[C]([C]3)[C]=[C][C]3[C]4O[P@@]([O])(=O)OC3=[N])[C]([N])[N][C]2F)[C][C][C]O1,162.29,577.96009657,3,
G2019S_8TZC_size29_3_13_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,1.6933599999999998,generated,0.4045579393805528,-7.0,-8.1,-6.2,6.0,0.33,[C]N1N=C(C(=O)[C]2[C]N3[C][C][C](C(=C=[C][C][N][O])c4[c][c]c([O])[c][c]4)[C]23)[C](Cl)S1,89.81,410.93796354,3,
G2019S_8TZC_size40_2_24_out.sdf,True,6.0,0.0,5.0,False,True,True,True,True,True,3.604120000000001,generated,0.2909001953287833,-7.0,-8.1,-5.8,8.0,0.25,[C][C][N]C(=O)/N=N\[C][C]N1[C]C2=NC3=C([C]C(=C=[C]S[C][C])[C]=[C]3)N3[C]=[C]c4[c][c]c([N][C](F)F)[c]c4C3=C2[C]1,88.83000000000001,531.9853100600001,3,
G2019S_8TZC_size50_3_34_out.sdf,True,7.0,0.0,3.0,False,True,True,True,False,False,1.3325899999999995,generated,0.1428870941417578,-7.0,-8.1,-5.7,15.0,0.31,[C][C]([O])[C]N1[C]=[C][C]([C]2[C]/C(=C(\[C])[S@](=O)[C]=C=C3[C]([C][C]4[C]=C5[C][C]O[C][C]5[C][C]O4)[C]3/[C]=[C]/[C][C][C][C]([C])[N][C][C][O])C(=O)S2)[C]S1(=O)=O,143.87999999999997,695.88167796,3,
G2019S_8TZC_size58_3_15_out.sdf,True,12.0,0.0,2.0,False,True,False,True,False,False,-0.5140200000000005,generated,0.1789137185465991,-7.0,-8.1,-1.2,14.0,0.42,[C][C][C]N1O[C]2[C](c3[c]n[c]n([N][C]4[C][C][C]=[C][C]4)c3=O)[C]([C])[C]([C]c3[c][c]c(C([N])=O)[c][c]3)N3C(=O)O[C](O[C])[C]([C]C(=O)ON([O])[C]C4=[C][C][C]=[C][C]=[C]4)C1=C23,189.04,745.9757495800001,3,
G2019S_8TZC_size34_146_out.sdf,True,5.0,0.0,5.0,True,True,True,True,False,True,1.05367,optimized100,0.3663820223256226,-6.9,-8.1,-8.4,11.0,0.3,[C]OC(=O)[C][C][C][C][C][C]1[C][C]([C][C][C]2[C]([C][O])[C]2[C]=[C])N2[C]1[C][C]1[C]([C])N=C3N=[C][C]C2=C13,74.16,425.99396586,3,
G2019S_7LI3_size33_44_out.sdf,True,8.0,0.0,5.0,True,True,True,True,True,False,0.2855599999999998,generated,0.3959925973667526,-6.9,-8.1,-7.6,8.0,0.27,[C][C]1[C][C][C][C](OC(=O)[N]c2[c]c([N])c3n[c]n(S(=O)(=O)[C]O[C]S[C]4[N][C@@]4([C])[O])c3[c]2)[C]1,157.89,469.92899972,3,
G2019S_8TZC_size28_3_29_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,-0.3103600000000001,generated,0.3319474037321125,-6.9,-8.1,-7.2,8.0,0.33,[C][C]([C][C]1[C]O[C]([C](F)F)[C]([N])[C]1OC1=[C][C]=[C][C](C([N])=[N])C1=O)[C]N1[C][C]1,105.44,369.9938463000001,3,
G2019S_8TZC_size35_4_out.sdf,True,7.0,0.0,5.0,True,True,True,True,False,True,1.1496300000000004,generated,0.3320483232392937,-6.9,-8.1,-7.1,12.0,0.36,[C]O[C]1[C][C]1[C](O[C]C([N])=O)N1[C]([C][C]([C]c2[c][c][c]s2)C(=O)c2[c]c([O])c(C#N)c(F)[c]2)C1=O,138.67000000000002,476.94918394,3,
G2019S_8TZC_size40_2_6_out.sdf,True,8.0,0.0,3.0,False,True,True,True,False,False,1.8877300000000004,generated,0.306361559093141,-6.9,-8.1,-6.5,11.0,0.31,[C]c1snc2c1N=C([C]1N=C([N]C(=O)[N][C][C]([C][C][C]3[C][C]3)[C]3[C][N]3)[C]([N][C]c3[c][c]c(OC(=O)F)[c][c]3)S1)[N]2,151.48,554.9518810800001,3,
G2019S_8TZC_size40_3_34_out.sdf,True,6.0,0.0,2.0,False,True,True,False,False,False,-2.60168,generated,0.2591700231566874,-6.9,-8.1,-6.0,12.0,0.26,[C]O[C][C]([C][N][N]S([N])(=O)=O)[N][C][N]C1=N[C][C]([N]C(=O)c2[c][c][c]c(C([N])=O)[c]2)[C][C]/C1=C1/[C][C][C][C][C]1[O],224.87,539.96615072,3,
G2019S_7LI3_size48_2_2_out.sdf,True,4.0,0.0,4.0,False,True,True,True,False,True,0.3248799999999996,generated,0.2252947311856486,-6.9,-8.1,-5.8,14.0,0.28,[C][C][C]([O])[C]O[C@]1([O])[C]([C]2[C][N][C][C][C]2C2=NC(=O)N([C]([C])c3[c][c][c][c][c]3)[N]2)[C]1[C]1O[C]1[C]N1[C][C][N][C]1[C]/[C]=[C]\c1[c][c][c][c][c]1,139.77,607.9930171000001,3,
G2019S_8TZC_size28_2_20_out.sdf,True,5.0,0.0,5.0,True,True,True,True,True,False,-0.8581300000000003,generated,0.6620890893761521,-6.8,-8.1,-7.1,5.0,0.36,[C][C]N1[C]([C]([O])[C][C]2ON(C(=O)c3n[c][c]nc3[N])[C]([O])[C]2[C])[C][C][N]C1=O,151.82999999999998,367.9930171,3,
G2019S_8TZC_size36_8_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.4378700000000009,generated,0.4007317255488958,-6.8,-8.1,-6.3,10.0,0.26,[C][C][C][C][C][C][C][C][C]1[C][C]C(=C=[C]C2=NN=C([N]C(=O)O[C][C])[C]2[N])[C](c2[c][c]c([C])[c][c]2)[C]1[C],87.42,448.00212524,3,
G2019S_7LI3_size32_2_22_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,0.7391699999999999,generated,0.2605947543713054,-6.8,-8.1,-5.7,8.0,0.33,[C]c1n[c][c]c2c1[C]([C@@]1([C][C]3[N][C][C]N3[C])OC1=O)N([C]/C([C][C](F)F)=N/[C](F)F)C2=O,92.5,433.99372674000006,3,
G2019S_7LI3_size57_2_27_out.sdf,True,7.0,0.0,3.0,False,True,True,True,False,False,1.0724900000000002,generated,0.167202406141056,-6.8,-8.1,-5.3,17.0,0.17,[C][C]c1[c]c([C])c(C([O])=O)c(O[C][C]([O])[C]2[C][C][C]3[C](O[C]([C][C][N][C][C@@]45O[C]4[C][C]4[C][N][C][C]5[C]4)[C](F)[C]([O])[C][C]4OC4(F)F)[C]C(=O)N([O])[C]3[C@@]3([C]O3)[C]2)[c]1,201.23,754.9484924799999,3,
G2019S_8TZC_size70_2_11_out.sdf,True,11.0,0.0,2.0,False,True,False,True,False,False,-0.9887800000000004,generated,0.0944018783888484,-6.8,-8.1,-4.4,22.0,0.2,[C][C][C]([C])[C]([O])[N][C@@]1([C]2[C][C](S(=O)(=O)[C]([C])[C][C]C(=O)C(=O)[C][C]([C])[C]3N=C([C]C(=O)[N][C][C]4[C]([C])[C][C]C5=C4S[C]([C][C@]4([O])[C][C]([O])[C][C]C4=O)[N]5)[N]C4=C3[C]=[C]C(O[C])=[C][C]4)[C]([C][O])[C]O2)[C]O1,281.77,941.89340206,3,
G2019S_7LI3_size66_2_12_out.sdf,True,12.0,0.0,2.0,False,True,False,True,False,False,-0.1440000000000009,generated,0.0710186900943228,-6.8,-8.1,-1.6,19.0,0.19,[C][C][C](F)O[C](OC(=O)N1[C]([C]([O])[C]([C]([C])[O])[C]([C])[C][C@@]2([C]N3[C][C][C]([C]([O])[C]([C])O[O])[C][C]=[C]3)[C]C3([C][C]3)OO2)[C]1[C]1[C][C][C][C](N2[C]=[C][C][C]([N])[C]S2(=O)=O)[C]1O[O])[C]1[C]OC(=O)[C]1,264.17999999999995,890.9014041400001,3,
G2019S_8TZC_size25_3_122_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,0.3129199999999997,optimized100,0.7088539279751938,-6.7,-8.1,-8.8,6.0,0.27,[C][C][N][C][C]1[C][C]1C1=[C][C]2[C]([C][C][C]3[N][C]([C]([C])O[C])[C]=C32)C(=O)[C]1,54.5,311.99597723999995,3,
G2019S_7LI3_size31_2_20_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,0.0251399999999996,generated,0.5166467819261229,-6.7,-8.1,-8.2,10.0,0.29,[C][C][C]N1[C][C][C][C][C]1[N]c1[c]nc([N])c2c1[C]N=C([C][C]1O[C]1[C][C][C]C([O])=O)[N]2,128.48999999999998,396.00318786,3,
G2019S_8TZC_size26_3_13_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,-0.0517200000000002,generated,0.5362025516970873,-6.7,-8.1,-7.9,6.0,0.32,[C][C]O[C]1[C][C][C]([N]c2c([C]C(=O)O[C])[c][c]c3c2C([N][O])=N[N]3)[C]=[C]1,110.09000000000002,335.99195447999995,3,
G2019S_8TZC_size45_3_31_out.sdf,True,5.0,0.0,4.0,False,True,True,True,False,True,-0.0619400000000001,generated,0.173261175707715,-6.7,-8.1,-6.6,12.0,0.33,[C][N][C][C@]1([N])[C][C]N1[C][C][C]1[C]N1[C][C]1[C][C][C]C([C]2[C]3[C]/C(=N/C(=O)[C][N][C]C(F)(F)F)[C][C]N3S(=O)(=O)[C]2[C]F)=C=[C][C]1,123.56,613.9719457400001,3,
G2019S_8TZC_size45_2_13_out.sdf,True,10.0,0.0,3.0,False,True,True,True,False,False,-1.0570999999999988,generated,0.1435104769952416,-6.7,-8.1,-6.4,14.0,0.25,[C]O[C]([C]1[C]([O])[C]1[C]O[P@@]([O])(=O)[C]1[C][C]([O])[C]2[C][C]2O1)c1nc2n(c1-c1n[c][c]c(C(=O)[N][C][N][N][C][N]C([C])=O)n1)[C][C]=[C]2,238.6,610.9525852099999,3,
G2019S_8TZC_size26_2_7_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,0.1906699999999998,generated,0.4400647471881441,-6.6,-8.1,-8.2,5.0,0.56,[C]/C(=N/C(=[C])[C]C#[C])[C]1C2=[C][C](C([N])=O)c3[c][c][c][c]c3N3[C]([C][O])[C@]123,74.63999999999999,325.99905124,3,
G2019S_7LI3_size38_2_33_out.sdf,True,5.0,0.0,5.0,True,True,True,True,False,True,-0.0484300000000003,generated,0.2988251918899784,-6.6,-8.1,-7.9,11.0,0.38,[C]N1[C]([C][C]C2=N[C]([C][C]([C]([O])[C][C@]34[C][C]3O4)[C]3[C][C]3)[C][C@]([N])([O])O2)[C]C([C]2[C][C][C]C(=O)[C][C]2)=C1[C][O],136.43,485.97870972,3,
G2019S_8TZC_size27_8_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,0.3592800000000001,generated,0.6070898277542555,-6.6,-8.1,-7.6,8.0,0.34,[C]C(=O)[N]c1[c][c]c([C][C]N([C]2[C][C][C]([C][C][N]C([O])=O)S2)C([O])=O)[c]n1,135.34,371.9589401,3,
G2019S_8TZC_size34_3_28_out.sdf,True,7.0,0.0,6.0,True,True,True,True,True,True,1.914250000000001,generated,0.2698441242572349,-6.6,-8.1,-7.3,9.0,0.3,[C]O[C][C][C][N]C(=O)c1[c]c2sc3n[c][c][c]c3c2[c]c1N([C])[C][C]N1[C][C]=C([C])C(=O)C1=S,76.84,467.94118186,3,
G2019S_8TZC_size30_3_165_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,-0.6235100000000005,optimized100,0.5471539425027406,-6.6,-8.1,-7.0,8.0,0.37,[C][C]([C])[C][C]1[C]([C]2[C][C]2)[C]1C(=O)[C]1[C][C]([C][N]C2([O])[C][C]2)[S@](=O)[C][C][C]2[C][C]2C1=[N],90.44,395.96296286,3,
G2019S_7LI3_size45_2_40_out.sdf,True,6.0,0.0,3.0,False,True,True,True,False,False,-1.1941200000000007,generated,0.1131719859054204,-6.6,-8.1,-6.9,14.0,0.38,[C]=[C]C(=O)[N][C][C]([C][N][C][C][C][C]=C1[C][C][C](O[C]2[C][C][C][C@@](C([N])=O)(C([O])=O)[C][C]N([O])C2=O)[C][C]1)c1nc(F)[c][c]c1F,183.94,591.9765787800001,3,
G2019S_8TZC_size37_2_3_out.sdf,True,5.0,0.0,4.0,False,True,True,True,False,True,1.7237100000000016,generated,0.421068790072389,-6.6,-8.1,-6.7,12.0,0.29,[C][C]1[C]N([C][C]O[C]([O])[N]c2[c]c([S])c(C3=[C][C][C]=[C][C]=C3[O])nc2[C]2[C][C][C]([C][N][C]C([O])=O)S2)[C]1,130.33,511.9310111,3,
G2019S_8TZC_size55_3_71_out.sdf,True,10.0,0.0,2.0,False,True,True,False,False,False,-2.728319999999998,optimized100,0.1013646867362658,-6.6,-8.1,-4.9,17.0,0.27,[C]O[C@]1([O])[C]2O[C@@]([O])(S(=O)(=O)[N][C][C]([C][C]c3[c][c][c][c]n3)[C][N][N]C(=O)[N][C](c3[c][c][c][c][c]3)c3[c]nc4c(c3F)O[C]([C]C([N])=O)[C]4)[C](C([O])=O)[C@]21[O],297.12,748.93096766,3,
G2019S_8TZC_size40_2_1_out.sdf,True,4.0,0.0,3.0,False,True,True,True,False,False,-1.4979900000000002,generated,0.2333254405771731,-6.5,-8.1,-7.1,13.0,0.23,[N]C(=O)[C][C]1[C][C]1[C]1[C]2N([C][C][C][C][C][C]=O)[C@]12[C]([O])[C]1[N]c2[c][c]c([C]3[C][C]3)[c]c2C([C@@]23O[C@]24[N][C@@]43[O])=C1[N],162.28,509.9899431,3,
G2019S_8TZC_size32_193_out.sdf,True,3.0,0.0,5.0,True,True,True,True,False,True,1.2560900000000013,optimized100,0.3630111591003611,-6.4,-8.1,-7.8,13.0,0.28,[O][C][C]1[C][C]1[C](O[C][C]([O])[C]([O])[C][C]([C][C]1[C][C]1)[N][N+](=O)[O-])c1[c][c]c2[c][c][c][c]c2[c]1,126.17,411.97563572,3,
G2019S_8TZC_size60_2_16_out.sdf,True,12.0,0.0,2.0,False,True,False,True,False,False,0.2517900000000002,generated,0.1068006205400406,-6.3,-8.1,-4.0,19.0,0.37,[C][C]1/C(=N/OC(=[C])[C][C]([C]2[C][C]O[C]([O])[C]2[O])C([O])=O)[C]O[C]2N=C(O[C]([O])[C][C]N([C][C][O])/[C]=[C]/[C]([N][N][C]=O)C([C])=[C])[C][C]N3[C]2c2c1[c]oc2N3c1[c][c][c][c][c]1,246.34,781.9604934400002,3,
G2019S_7LI3_size37_2_32_out.sdf,True,6.0,0.0,4.0,True,True,True,True,False,False,-1.3458199999999998,generated,0.3303468907752987,-6.2,-8.1,-7.2,12.0,0.3,[C]O[C][C]([C])[C]([C]1[C]C(=O)N([C][C]2[C][N]C(=O)[C]([C][C][C]3[N][C]([O])[C]([C][O])O[C]3O[C])[C]2)[C]=[C]1)C([O])=O,170.04,485.9634535799999,3,
G2019S_8TZC_size36_6_out.sdf,True,3.0,0.0,4.0,True,True,True,True,False,False,-1.0510100000000002,generated,0.2421314875716088,-6.2,-8.1,-6.7,15.0,0.66,[C][N][C]c1[c][c][c]c([C]C2=[C][C][C]([C][N]C(=O)[N][C][N])[C](N3[C][C]3[C][C][N][C][C]([O])[C][C][O])C2=O)[c]1,155.64999999999998,459.99810248000006,3,
G2019S_8TZC_size50_2_10_out.sdf,True,12.0,0.0,1.0,False,True,False,False,False,False,-2.144749999999999,generated,0.1458333116681969,-6.2,-8.1,-6.4,16.0,0.4,[C]O[C][C][C@@]1(C(=O)O[C][C]C(=O)N2[C]([C]3[C]4[C][C]43)[C]2[C](/[C]=[C]/n2[c]nc([C]3[C][C][N]O3)[c]2)N2N=[C]C3=c4nc([N][C][C]F)[c][c]c4=N[C]32)[C]O1,164.24,648.9955569399998,3,
G2019S_7LI3_size35_9_out.sdf,True,7.0,0.0,5.0,True,True,True,True,False,True,0.4807899999999996,generated,0.1853695851399703,-6.1,-8.1,-7.1,16.0,0.86,[C]O[C]([C]O[O])[C][C]([C][C]O[C]1OC1=O)[C]1[C]2[C]([C@@](F)([C][C]C([O])=O)[C]3[C]4[C](O[C])[C]43)[C][C]3[C][C@]312,123.39,462.9526347999998,3,
G2019S_8TZC_size64_3_out.sdf,True,12.0,0.0,2.0,False,True,False,True,False,False,-1.5851500000000007,generated,0.0809994285718921,-6.0,-8.1,-2.6,19.0,0.26,[C][C][C][C][C](/[C]=C1\[C]2[C]N([C]3[C][C]4[C]=[C]C(OC(=O)[N][C]5[C]O[C][C]5O[C][C]([C])[O])=[C][C]=C4[N]3)[C]([N][C]3[C][C][C]([N]C(=O)[C][C]4[C]OC(=O)[C](C([O])=O)N4[C][O])[C][C]3)[C@@]21C([C])=O)O[O],273.98,835.9472486799999,3,
G2019S_8TZC_size38_3_21_out.sdf,True,5.0,0.0,4.0,True,True,True,True,False,False,-0.8447799999999996,generated,0.2056378791756616,-5.8,-8.1,-8.1,17.0,0.26,[C]OC1=[C][C]C(/C([C]O[N][N][C][C]=O)=[C]/[C][C][N][C][C][N]C(=O)[C]([O])[C][O])=C2N=C(c3[c][c][c][c][c]3)[C]=C12,161.16,489.98485772,3,
G2019S_7LI3_size37_62_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.6278,optimized50,0.6639993265686741,-10.2,-8.0,-4.5,2.0,0.27,[C][N]C1=NC(=O)[C](F)[C][C]([C]2[C]3[C]([C])[C](c4[c][c][c]c(F)[c]4)O[C]c4[c]nc5c(c43)N2[C]C([C])([C])[C]5)[C]1,68.89,473.99893168,3,
G2019S_7LI3_size34_40_out.sdf,True,5.0,0.0,6.0,True,True,True,True,True,True,1.0551500000000011,optimized50,0.7264645540801251,-9.9,-8.0,-7.3,3.0,0.24,[C]1[C][C]2[C][C][C]2[C]2[C][C]3[C]4[C]=[C][C][C](O[C][C]5[C][C][N]O5)[C]5[C][C]N([C]54)c4n[c]nc(c43)[C]2[C]1,61.58,424.00212524000005,6,
G2019S_7LI3_size34_13_out.sdf,True,6.0,0.0,6.0,True,True,True,True,True,True,0.3435700000000007,optimized50,0.688125733897791,-9.5,-8.0,-7.3,3.0,0.25,[C]1[C][C]2O[C][C]2[C]2[C][C]3[C]4[C][C]O[C](O[C][C]5[C][N][N][C]5)[C]5[C][C]N([C]54)c4n[c]nc(c43)[C]2[C]1,84.91,430.0001138600001,6,
G2019S_8TZC_size37_3_0_out.sdf,True,1.0,0.0,6.0,True,True,True,True,True,True,3.533570000000001,optimized100,0.624178689582584,-9.5,-8.0,-5.2,2.0,0.23,[C][C][C]1[C][C]2[C]([C][C]C3=C(c4[c][c][c]c(F)[c]4)[C]=[C]C4=[C][C]=C5[C][C][C][C][C]C6=C2C3=C4[C]56)C(=C=O)[C]1,17.07,454.99331784,3,
G2019S_7LI3_size34_2_33_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,1.15823,generated,0.7246450519054503,-9.5,-8.0,-4.8,3.0,0.29,[C]C1([C])[C]O[C]2[C](C(=O)[C][C]3[C][C]3)OC(=[N])[C]3[N][C]C3=C2c2[c]c3[c][c]c(F)[c]c3[c]c2[C]1[O],91.83,434.9842097,3,
G2019S_7LI3_size34_168_out.sdf,True,2.0,0.0,6.0,True,True,True,True,True,True,1.8213000000000008,optimized50,0.700827340966538,-9.3,-8.0,-8.0,3.0,0.24,[C]1[C][C]2[C]3[C][C][C]4[C](O[C][C]5[C]O[C]=[C]5)[C][C]=[C][C]([C]5[N][C]6[C]([C][C][C][C]7[C]8[C][C@]786)[C]([C]1)[C]25)[C]43,32.56,417.9929032399999,3,
G2019S_7LI3_size31_87_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,1.3602600000000002,optimized50,0.6717480770138615,-9.3,-8.0,-7.8,1.0,0.33,[O]c1[c][c]c2c([c]1)[C]1[C]([C][C]2)C([N]C(=O)[C]2[C][C][C](F)[N]C2=O)=Nc2[c][c]c([O])[c]c21,114.49999999999996,400.9872837,3,
G2019S_7LI3_size31_228_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,0.7159500000000004,optimized50,0.7109326592823848,-9.3,-8.0,-7.4,1.0,0.31,[C][C]1[C][C][C](C(=O)[N]C2=Nc3[c][c]c([C])[c]c3[C]3[C]2[C]Oc2[c][c]c(F)[c]c23)C(=O)[N]1,83.93,396.99236908,3,
G2019S_8TZC_size34_2_161_out.sdf,True,4.0,0.0,6.0,True,True,True,True,True,True,1.819230000000001,optimized100,0.5315051645468121,-9.2,-8.0,-2.8,2.0,0.22,[O]C(=O)C1=[C][C]=C2[C]3[C][C@]4([C]C5=[C]N=C([C]C2=[C][C]1)[C]35)[C][C@]41[C][C]c2[c]c([N+](=O)[O-])[c][c]c2[C]1,92.47,427.9858064799999,3,
G2019S_7LI3_size31_208_out.sdf,True,3.0,0.0,6.0,True,True,True,True,True,True,0.0083399999999999,optimized50,0.7147237594489415,-9.1,-8.0,-7.1,2.0,0.29,[C]c1[c][c]c2c([c]1)[C]1[C]([C]O2)[C]([N]C(=O)[C]2[C][C][C]([O])[N]C2=O)[C]c2[c][c]c([N])[c]c21,113.77,393.98888048,3,
